userId,reviewId,reviewDate
77,4085,10/27/24
1664,4970,5/16/25
393,59,7/15/25
433,5071,10/24/24
262,61,3/24/25
1186,6171,8/16/24
1294,4202,10/16/24
1340,6238,12/18/24
1563,3143,9/2/24
55,3578,8/10/24
1150,1674,9/13/24
1770,294,11/20/24
71,556,6/3/25
536,4337,4/23/25
993,4902,11/11/24
385,2488,7/3/25
1508,5044,10/26/24
796,1457,6/29/25
340,2332,1/30/25
780,5322,4/6/25
519,3376,8/12/24
1487,2334,5/21/25
1217,2239,4/4/25
1166,2330,5/15/25
1201,2800,3/6/25
350,4931,12/10/24
1607,2818,12/2/24
159,2724,11/7/24
808,644,6/22/25
925,5468,4/17/25
564,4874,10/2/24
512,5786,8/11/24
1531,1464,6/18/25
451,6061,5/1/25
772,1096,11/17/24
368,5437,5/27/25
1948,2948,8/5/25
324,335,2/13/25
799,1333,6/8/25
1133,4933,9/3/24
677,3813,7/15/25
1085,5886,3/11/25
1655,509,2/6/25
1075,1257,4/30/25
276,3725,7/15/25
195,5921,5/10/25
1701,5090,5/14/25
1937,3455,5/29/25
1144,750,6/6/25
1236,3432,7/10/25
1356,3348,12/22/24
1007,4880,6/2/25
1903,812,7/28/25
1577,3411,4/23/25
1274,3162,8/6/25
454,5185,10/6/24
513,54,10/5/24
1721,4648,5/10/25
1850,5630,4/12/25
916,3804,12/15/24
940,5099,12/31/24
1827,1403,8/26/24
366,89,11/15/24
331,6012,2/21/25
201,5120,12/22/24
710,4149,11/7/24
25,1629,2/6/25
4,4937,9/1/24
556,3286,6/7/25
1370,2421,5/19/25
758,1858,7/1/25
1647,4288,4/23/25
1890,3954,1/15/25
1436,1583,2/19/25
1887,5210,1/23/25
926,3757,1/14/25
1391,4489,7/30/25
1611,710,10/14/24
1519,5286,1/6/25
167,2766,4/4/25
1667,3115,2/3/25
1728,1651,10/29/24
1180,4491,7/9/25
1109,5896,1/18/25
38,6186,4/18/25
197,2180,8/1/25
1698,2438,8/19/24
951,3804,9/9/24
1913,2027,11/4/24
1047,4552,7/4/25
907,699,9/2/24
545,4770,12/7/24
335,1794,7/19/25
1196,1002,2/11/25
670,4851,7/17/25
577,6101,4/15/25
128,957,3/4/25
146,781,12/1/24
1187,673,8/16/24
1784,4432,1/4/25
994,769,12/25/24
791,709,9/30/24
1868,4809,11/3/24
1219,1861,9/3/24
1311,648,4/19/25
709,4936,12/7/24
118,2770,10/3/24
1909,2342,8/28/24
265,3039,6/1/25
1075,4110,3/2/25
712,6210,9/29/24
1359,467,1/16/25
1917,798,1/21/25
1566,4038,9/19/24
218,305,5/22/25
1666,5042,3/13/25
1784,376,9/14/24
1838,673,1/17/25
830,2905,9/16/24
500,378,5/6/25
190,5682,7/28/25
403,2872,7/31/25
1348,5696,1/16/25
116,3579,5/28/25
463,5112,1/30/25
939,4092,3/6/25
3,5938,2/21/25
617,3916,5/9/25
37,3943,10/18/24
1330,3364,6/13/25
1222,2756,10/16/24
648,726,5/11/25
1888,1164,3/13/25
813,3494,6/5/25
1171,2306,6/24/25
875,3446,3/4/25
1414,826,5/25/25
1981,2213,12/22/24
877,3035,8/15/24
897,1310,2/2/25
743,5325,3/18/25
1253,4136,3/7/25
535,5579,6/26/25
158,5956,10/13/24
1993,938,3/29/25
1632,1596,10/5/24
1118,2759,9/23/24
374,4722,10/3/24
494,5198,3/12/25
1872,1385,7/5/25
1549,1081,5/2/25
1369,3729,4/11/25
174,1961,3/1/25
837,1574,7/5/25
1866,76,4/5/25
762,3428,11/5/24
1265,2216,12/17/24
495,1132,7/21/25
1750,584,3/6/25
191,897,12/16/24
1526,4309,8/3/25
112,4251,4/2/25
1558,1000,1/4/25
367,2303,8/6/25
979,6240,7/22/25
731,1963,5/11/25
239,4875,12/29/24
622,3565,3/4/25
682,3892,4/20/25
791,4599,9/4/24
1266,4746,7/14/25
1333,1830,1/30/25
1643,684,8/21/24
1358,3478,7/18/25
914,3973,7/20/25
756,3994,4/1/25
167,94,2/15/25
255,2853,2/5/25
1562,994,6/9/25
1018,2592,6/3/25
1159,5896,1/20/25
1100,1607,11/22/24
908,5589,1/15/25
418,3167,8/14/24
1644,4954,2/13/25
765,1155,9/25/24
527,4630,8/14/24
834,3363,3/8/25
1328,139,11/28/24
1555,3115,2/22/25
1670,3824,5/18/25
1256,2573,8/12/24
457,1366,11/29/24
195,5969,5/27/25
342,889,12/27/24
1740,5102,6/22/25
594,1192,12/7/24
559,1030,9/17/24
1618,5746,1/1/25
1050,2215,11/5/24
1404,5264,4/9/25
1105,157,8/10/24
1270,36,8/22/24
155,4890,1/13/25
1021,5849,9/25/24
1677,1431,2/4/25
895,2536,11/9/24
1030,596,12/12/24
1556,4195,3/7/25
1753,2659,7/23/25
26,1506,1/24/25
748,5326,9/20/24
902,254,3/29/25
1004,1331,1/18/25
293,1726,6/22/25
1584,482,11/20/24
905,4512,1/9/25
1414,5206,2/6/25
1395,2997,1/28/25
1292,5722,1/4/25
1279,2700,12/11/24
1143,5334,8/28/24
1339,6124,12/11/24
744,5291,12/29/24
205,4741,8/16/24
1972,5146,1/6/25
318,3572,4/28/25
751,2254,11/4/24
466,1933,5/11/25
633,3450,9/7/24
837,2028,3/2/25
1865,1429,2/23/25
1090,150,4/9/25
897,1993,3/15/25
724,4395,3/28/25
1882,1272,6/23/25
654,4378,2/28/25
1528,3618,9/19/24
763,4372,11/15/24
1787,1629,5/27/25
1945,4845,6/13/25
230,280,4/3/25
1774,6199,5/18/25
550,4773,1/29/25
615,2789,5/15/25
18,3788,2/6/25
1180,3974,7/19/25
1913,3519,7/16/25
412,3703,9/29/24
182,417,9/16/24
370,4636,7/28/25
1322,484,2/1/25
1194,1946,3/9/25
1166,4356,11/26/24
1043,5193,7/24/25
1733,2722,9/18/24
916,4751,10/8/24
391,1007,1/22/25
196,1098,9/5/24
83,1013,6/28/25
487,3837,11/9/24
88,4917,8/3/25
1162,5709,2/10/25
56,5652,1/19/25
1613,2324,7/30/25
1438,1064,10/26/24
506,859,3/20/25
946,4329,3/8/25
1338,4432,5/2/25
329,1383,10/14/24
700,796,9/9/24
566,6104,4/16/25
1333,3947,8/6/25
1199,5870,4/23/25
278,1189,1/18/25
687,5239,6/18/25
934,346,6/20/25
1589,3997,6/15/25
1417,1600,5/10/25
1928,3165,9/7/24
1438,4077,4/16/25
1284,1859,12/17/24
807,5574,11/11/24
271,3996,6/27/25
176,5401,3/21/25
1691,2052,6/12/25
1410,2380,9/24/24
1726,144,2/22/25
1370,1679,1/2/25
503,2649,10/17/24
1761,3496,8/7/25
1886,1914,4/3/25
1483,2911,12/28/24
893,3113,4/27/25
400,6166,12/22/24
687,2186,9/17/24
1767,2268,5/7/25
1473,1647,1/25/25
46,2319,1/4/25
128,2627,8/27/24
1892,4094,9/8/24
551,5846,4/20/25
97,908,12/24/24
1427,4595,7/11/25
558,5863,9/7/24
1237,1400,12/24/24
1263,5442,1/25/25
1070,3006,2/6/25
668,5619,7/4/25
1421,365,1/26/25
1758,6145,7/15/25
582,6174,3/25/25
1699,5371,12/25/24
25,4901,2/8/25
1603,3536,3/11/25
104,4139,10/14/24
1031,3623,12/18/24
1008,4140,10/10/24
535,3209,12/29/24
1275,5082,9/18/24
1264,1650,2/23/25
719,1167,5/20/25
379,2756,11/9/24
1551,5927,4/4/25
1477,4772,6/12/25
569,3475,4/12/25
561,1625,12/26/24
1081,6162,11/26/24
50,2151,10/28/24
125,5780,3/16/25
1665,1153,7/30/25
1180,1558,10/17/24
171,1328,9/26/24
1153,1854,6/1/25
1588,4402,12/27/24
1958,4014,4/4/25
218,2361,4/5/25
169,3562,9/16/24
1363,1988,6/29/25
394,3786,6/17/25
781,1339,11/6/24
1057,1307,6/7/25
1478,1477,8/9/25
1180,2716,4/8/25
902,941,10/29/24
149,3922,3/31/25
1907,4343,8/7/25
1740,1963,4/6/25
1296,4983,2/1/25
1737,2324,8/14/24
670,3869,8/11/24
214,1669,6/19/25
179,581,2/15/25
1450,6077,6/8/25
371,1904,4/8/25
1542,4608,5/12/25
436,6033,1/17/25
1484,530,10/25/24
209,4201,8/20/24
681,851,4/5/25
519,350,1/16/25
1458,1046,10/2/24
320,5054,6/21/25
953,5747,4/17/25
1977,3534,11/7/24
376,5147,8/1/25
849,757,7/22/25
265,6190,6/11/25
1363,1401,11/24/24
803,3951,7/4/25
1865,1593,4/26/25
54,398,6/2/25
1484,5502,10/12/24
983,3452,1/25/25
1633,4821,12/1/24
1626,4904,10/6/24
568,1135,11/4/24
318,465,9/22/24
1634,5254,4/11/25
1283,5044,6/11/25
340,1421,12/31/24
1586,1541,12/28/24
1846,1602,2/13/25
1280,78,4/30/25
928,2392,11/3/24
158,4573,4/12/25
1022,302,9/20/24
1250,3417,2/2/25
1244,2253,3/9/25
1284,3996,6/27/25
662,5588,9/25/24
1053,5889,3/13/25
1151,4995,1/16/25
126,41,12/30/24
691,1054,9/23/24
330,6131,9/21/24
1982,5071,9/12/24
1812,5166,1/6/25
227,3447,10/14/24
323,2190,7/29/25
883,1824,1/27/25
590,5170,9/15/24
948,294,8/5/25
117,1161,5/17/25
1724,3179,9/9/24
1158,1329,8/19/24
991,1504,10/22/24
1910,4900,12/4/24
522,3838,5/6/25
1662,6025,11/23/24
294,4291,1/10/25
1879,388,2/7/25
1627,701,2/22/25
889,2358,5/30/25
312,4574,10/7/24
743,1456,7/26/25
1581,4766,9/8/24
1096,4022,1/17/25
475,3170,7/10/25
1285,4456,11/26/24
738,5641,4/10/25
1844,6074,1/14/25
635,2309,2/27/25
1402,2648,11/21/24
1236,1770,1/25/25
1230,3993,4/27/25
1206,6214,6/20/25
1420,4768,3/29/25
1339,3926,12/19/24
1722,2164,9/17/24
273,1942,10/30/24
1361,497,6/22/25
1104,5118,11/28/24
640,6172,6/26/25
1659,4871,8/30/24
642,6188,3/2/25
442,1873,5/10/25
874,1235,1/17/25
1150,1030,7/22/25
1364,2407,8/26/24
1646,137,12/5/24
1191,784,8/13/24
202,984,1/21/25
1194,1466,7/5/25
595,3684,12/27/24
131,5817,3/11/25
992,5430,1/28/25
953,2726,12/29/24
186,2245,4/20/25
1178,5171,6/26/25
1615,2972,10/2/24
47,3775,11/21/24
698,4498,7/20/25
1096,1229,8/3/25
697,6096,3/17/25
1076,5336,10/27/24
1833,1981,4/11/25
1696,5763,11/28/24
148,4380,5/15/25
94,5312,6/3/25
1725,5138,6/24/25
1652,1340,12/4/24
1459,481,9/24/24
1987,3941,11/29/24
1615,3960,12/27/24
760,2553,7/4/25
1140,5797,2/2/25
149,4884,8/7/25
1494,203,5/16/25
350,2059,12/13/24
1400,4128,11/1/24
361,4126,4/18/25
937,1652,1/18/25
574,5304,2/7/25
975,1538,4/16/25
1453,2743,1/20/25
35,1201,4/11/25
1652,2134,8/28/24
734,243,2/11/25
553,1530,5/4/25
467,2640,10/16/24
776,2947,3/7/25
912,32,1/19/25
241,3374,7/16/25
500,5804,2/11/25
1274,1390,5/25/25
481,3895,12/2/24
120,3372,2/5/25
1373,3590,1/2/25
1748,2231,4/26/25
607,1172,12/17/24
1673,2197,11/13/24
1359,4437,4/10/25
1694,5332,3/12/25
1830,3694,11/13/24
1353,279,8/13/24
720,2665,10/14/24
1763,293,7/21/25
342,3161,10/28/24
725,28,1/27/25
1579,5613,3/24/25
953,3396,10/8/24
987,427,6/24/25
1319,5133,8/14/24
1442,4115,9/2/24
1268,3839,4/11/25
1264,5716,8/3/25
1079,5417,6/27/25
840,458,9/15/24
1492,1399,12/18/24
269,1721,8/9/25
1749,539,1/14/25
1442,2855,8/27/24
1240,3768,2/7/25
842,2483,11/13/24
1507,3582,1/5/25
1283,1061,6/9/25
1721,2322,4/24/25
35,436,9/21/24
534,2520,9/7/24
851,590,7/25/25
236,4368,9/15/24
580,3922,8/8/25
219,4103,9/18/24
1930,4586,1/7/25
1889,5114,2/23/25
420,2135,11/20/24
945,2147,7/8/25
913,4716,6/1/25
1428,4323,1/17/25
1421,2323,7/23/25
669,3188,4/19/25
1532,954,5/8/25
54,4937,9/14/24
1550,4674,4/23/25
295,4987,6/7/25
564,5667,10/29/24
1276,509,1/5/25
1309,617,3/1/25
506,6229,11/5/24
95,680,3/20/25
1917,5561,6/5/25
505,3492,1/13/25
1276,111,5/9/25
700,93,11/20/24
1150,4006,5/10/25
1425,5573,11/19/24
350,1923,11/15/24
1600,808,10/19/24
1500,4977,5/23/25
200,6164,3/6/25
1046,5822,6/23/25
1774,1436,2/4/25
1528,4302,5/31/25
1932,5616,12/25/24
1039,1627,8/28/24
1090,1211,1/18/25
188,3467,8/29/24
56,2037,7/1/25
971,5471,12/18/24
1949,4932,5/2/25
974,3772,10/29/24
338,2109,11/13/24
1676,4350,11/27/24
1104,1044,1/12/25
1833,3193,4/26/25
390,1793,3/19/25
1825,1991,5/22/25
476,845,9/2/24
1388,3120,2/6/25
1032,3732,2/27/25
811,1585,11/18/24
404,395,3/13/25
1083,3717,2/7/25
1028,2023,12/8/24
1126,2995,12/9/24
1560,961,10/7/24
1543,2948,1/16/25
1411,5637,10/11/24
471,2325,9/14/24
1342,3736,5/11/25
1251,380,1/6/25
1330,3575,10/25/24
904,333,6/17/25
1715,3505,8/26/24
1416,1678,6/6/25
1618,3037,8/20/24
516,1404,12/11/24
1945,5039,3/21/25
410,1033,6/21/25
464,775,7/9/25
1663,1028,3/1/25
1178,3368,6/3/25
658,5584,9/6/24
587,3279,4/27/25
240,3433,11/19/24
1460,470,3/24/25
124,4624,9/23/24
289,4161,8/16/24
1701,1110,6/14/25
554,2993,8/2/25
251,6178,4/29/25
1394,5140,1/21/25
784,2057,2/11/25
829,4792,10/20/24
791,2725,6/16/25
1461,2851,4/26/25
698,3541,1/6/25
1563,5623,7/2/25
1557,2637,9/25/24
233,3191,1/30/25
5,5705,7/9/25
855,2409,1/28/25
964,286,12/10/24
217,3936,6/15/25
1321,765,6/22/25
1283,593,12/9/24
881,4535,2/15/25
502,5339,12/29/24
725,3050,3/4/25
1531,4123,4/22/25
1355,4031,10/21/24
1732,3633,4/19/25
580,5025,9/11/24
195,2648,8/29/24
322,628,10/31/24
1807,5725,5/14/25
1734,4842,3/2/25
1929,3059,11/17/24
730,1934,8/24/24
907,3357,6/23/25
479,1879,2/11/25
463,1140,5/24/25
34,3088,1/8/25
450,3761,3/11/25
892,1796,12/4/24
982,1574,1/2/25
1477,1822,3/1/25
814,4769,5/22/25
940,3448,6/30/25
781,2705,6/29/25
545,4024,10/20/24
1168,3274,6/18/25
1077,724,8/5/25
1927,3709,7/21/25
232,3733,11/12/24
1899,682,3/7/25
1372,2963,10/22/24
134,6219,4/6/25
161,1312,4/8/25
1468,4731,3/10/25
598,4603,6/20/25
823,3595,12/5/24
1894,866,4/23/25
298,2623,4/21/25
1481,562,11/6/24
1513,1682,3/19/25
1635,2813,8/23/24
1933,2111,9/7/24
1473,1880,7/21/25
395,5776,7/5/25
600,3821,7/17/25
848,4439,8/6/25
1803,1972,12/9/24
1196,1046,11/26/24
492,2116,6/3/25
1525,189,11/13/24
497,5090,11/1/24
65,1070,7/22/25
1115,4062,3/29/25
1599,3808,12/15/24
452,4294,1/7/25
1986,4835,6/24/25
1849,5892,8/31/24
1535,6010,3/12/25
422,5087,9/23/24
1364,2895,5/4/25
1348,4759,6/19/25
367,2367,1/28/25
302,3962,10/26/24
1269,2871,1/22/25
389,4388,6/28/25
134,2296,3/19/25
791,2410,10/16/24
1283,126,11/14/24
1358,3372,10/16/24
1738,3432,9/24/24
778,920,3/3/25
1105,2282,10/29/24
875,5230,3/2/25
908,2731,11/7/24
1666,4855,5/12/25
1667,5637,1/10/25
1705,1437,3/10/25
826,2622,6/22/25
1785,4286,2/27/25
1945,985,6/7/25
1524,6203,10/13/24
318,3164,1/9/25
1179,3140,7/7/25
706,4266,11/11/24
13,1026,5/13/25
1352,4627,11/30/24
1115,1956,1/22/25
313,103,1/11/25
81,3729,12/16/24
1838,4260,7/28/25
1858,1585,12/24/24
1378,5003,12/22/24
15,3042,4/8/25
755,2787,5/21/25
215,2684,4/3/25
100,1836,8/1/25
1475,5911,6/9/25
457,328,1/10/25
383,37,8/13/24
985,1619,6/14/25
1211,2143,6/29/25
1335,1939,7/20/25
1726,4277,3/25/25
1919,5611,6/5/25
390,999,2/26/25
1769,2768,11/27/24
838,3890,9/23/24
737,5857,12/11/24
825,1172,12/8/24
429,3722,10/24/24
789,5259,2/8/25
933,5720,5/21/25
663,2910,5/11/25
727,1852,12/28/24
1723,2831,10/2/24
1818,122,4/22/25
882,2363,4/10/25
1667,2369,11/11/24
1112,5792,4/5/25
459,5661,7/14/25
242,3738,3/13/25
382,4603,9/19/24
598,5346,2/27/25
79,782,11/22/24
410,5587,8/1/25
602,2786,9/10/24
1091,2667,12/18/24
1417,4310,6/26/25
953,4936,10/3/24
97,5696,9/15/24
1495,3301,6/16/25
381,2869,5/20/25
968,820,10/19/24
1964,4208,7/7/25
1398,4815,12/20/24
1475,3959,7/21/25
1824,5254,11/7/24
1022,3385,12/14/24
305,5024,6/9/25
1982,592,4/9/25
1648,693,7/27/25
1264,3963,10/2/24
142,5489,4/8/25
1955,2242,8/2/25
1790,152,9/25/24
1840,2966,2/26/25
1796,5549,8/23/24
512,201,12/2/24
1429,1719,5/29/25
1672,3926,6/29/25
605,1244,4/3/25
346,3104,6/27/25
912,109,10/7/24
264,3543,3/2/25
68,3163,12/27/24
129,2109,6/23/25
1153,4456,7/3/25
1739,394,8/7/25
873,4799,8/23/24
1697,3260,9/30/24
1894,5403,2/8/25
1464,4758,5/1/25
1624,60,5/17/25
577,3009,12/17/24
258,782,5/18/25
1772,3345,1/11/25
980,90,12/23/24
1562,4683,7/29/25
230,6005,11/26/24
632,5177,10/5/24
1517,1439,9/11/24
877,5461,5/2/25
365,443,1/2/25
70,2932,5/17/25
774,3348,6/10/25
471,5649,3/10/25
573,4517,2/13/25
776,2482,5/7/25
1049,306,7/19/25
1510,5319,3/20/25
586,5219,6/13/25
975,2639,1/10/25
1941,1172,3/17/25
526,5704,7/26/25
1703,3106,9/27/24
1470,935,5/25/25
1987,2816,12/25/24
1555,5590,4/28/25
509,4195,5/12/25
326,4687,10/8/24
1593,73,10/31/24
1716,330,2/22/25
810,5882,5/6/25
559,5146,5/6/25
682,6196,7/21/25
1048,5713,1/12/25
1473,4990,7/14/25
581,5479,10/20/24
27,5990,5/19/25
1010,3076,6/7/25
1166,3345,1/8/25
1102,5805,10/3/24
894,3373,12/23/24
934,3540,5/30/25
75,1167,12/9/24
1584,5230,11/7/24
579,4618,3/18/25
228,537,8/22/24
1869,2315,4/20/25
549,4362,9/2/24
1694,2090,4/16/25
1295,1895,4/24/25
1738,3945,11/26/24
969,453,2/4/25
690,5528,6/4/25
171,4670,10/7/24
612,639,1/1/25
875,2777,4/1/25
974,4436,10/18/24
1789,469,9/29/24
820,2007,11/26/24
770,5551,8/31/24
272,2817,3/12/25
592,3916,1/24/25
1831,6126,12/14/24
890,4926,11/14/24
1334,4048,12/30/24
60,1198,7/18/25
47,311,6/10/25
1829,5307,10/16/24
1791,1075,4/21/25
291,1676,2/27/25
7,3479,1/29/25
840,4562,11/28/24
1792,2978,2/4/25
1254,560,3/22/25
1998,3813,11/23/24
547,4128,10/5/24
1453,4634,4/17/25
411,1248,7/18/25
1415,1931,1/14/25
92,4379,3/25/25
1559,4326,2/27/25
1467,5068,10/18/24
684,474,9/3/24
1236,3743,10/30/24
1345,5423,6/29/25
1043,1924,11/18/24
758,3610,2/26/25
1864,2417,7/17/25
1225,5941,4/22/25
66,2284,12/26/24
868,6045,3/6/25
349,4073,12/12/24
501,119,4/18/25
1225,4392,10/12/24
716,535,4/26/25
1935,2920,2/23/25
1977,6147,1/7/25
1471,2899,12/9/24
1480,579,10/9/24
279,2617,10/12/24
1357,3684,11/7/24
1534,1635,3/22/25
694,5109,2/14/25
1804,5756,3/17/25
1941,28,5/3/25
519,2167,9/29/24
1240,770,5/20/25
951,180,10/4/24
1655,85,12/17/24
1882,4476,11/26/24
1854,1086,10/11/24
720,2063,8/3/25
565,5539,11/24/24
453,1776,3/25/25
244,1110,7/16/25
138,3040,11/20/24
845,6001,5/25/25
305,4466,11/4/24
879,721,11/10/24
373,5936,11/25/24
1957,2142,7/19/25
281,6188,8/2/25
744,761,7/17/25
1102,5202,3/1/25
776,661,8/21/24
1785,530,2/23/25
1796,816,1/29/25
1959,1782,10/3/24
926,4889,7/20/25
1110,3842,6/14/25
1699,5956,10/27/24
935,4868,1/9/25
1513,4454,4/18/25
859,5415,7/6/25
1173,370,8/9/25
1726,2712,10/8/24
1224,4367,3/24/25
696,5455,5/13/25
1986,1475,6/4/25
992,2470,9/1/24
1139,2515,1/24/25
915,4092,10/12/24
1850,5714,12/21/24
808,3076,3/13/25
1222,5201,11/26/24
1533,3262,10/30/24
847,2989,3/15/25
854,5452,8/19/24
682,3832,6/11/25
1863,2969,2/27/25
798,4645,12/17/24
1038,1126,8/11/24
1223,2448,3/10/25
833,6034,5/11/25
1237,1989,3/6/25
1044,1735,3/17/25
1936,4664,12/9/24
969,2144,3/4/25
880,3591,7/14/25
802,2962,9/20/24
503,3188,3/28/25
1974,1124,2/5/25
271,3534,4/6/25
276,3264,1/16/25
868,5443,8/1/25
1102,2276,1/24/25
534,2539,6/9/25
644,1972,9/17/24
1959,3159,12/1/24
784,3648,10/21/24
1704,1291,9/12/24
1352,3901,6/9/25
1926,2799,3/22/25
6,4163,7/17/25
1371,4075,11/15/24
1270,662,12/11/24
85,652,7/3/25
628,2745,6/8/25
748,4621,2/23/25
1855,4145,12/2/24
259,2215,7/7/25
1761,6072,9/11/24
1940,3118,6/18/25
817,4048,6/2/25
870,57,5/1/25
1523,463,7/24/25
393,5171,10/22/24
1969,3188,2/4/25
1472,4654,10/8/24
1760,3821,1/22/25
1473,5620,5/26/25
239,4530,9/19/24
1877,99,6/24/25
66,2488,7/8/25
741,3075,11/15/24
1175,5833,1/1/25
1843,3185,10/19/24
1360,5240,10/14/24
1310,3738,12/1/24
1196,4873,12/9/24
716,540,7/30/25
1216,5141,10/12/24
1901,1663,7/11/25
640,888,8/15/24
1797,2659,12/6/24
1754,4050,9/1/24
1254,4922,7/21/25
21,3425,3/9/25
346,3837,7/13/25
610,5576,7/13/25
434,3983,3/10/25
1678,5980,3/23/25
538,2518,4/25/25
371,3765,12/15/24
682,3397,5/7/25
1388,2339,12/26/24
1163,4596,2/16/25
1530,1030,6/17/25
1702,2666,1/13/25
280,2788,4/12/25
1642,6056,12/2/24
886,1121,9/14/24
12,1868,7/19/25
1134,5684,9/18/24
1007,2520,6/12/25
600,244,9/14/24
906,2630,12/9/24
1613,1674,11/8/24
465,1602,3/4/25
1195,4253,10/17/24
3,1713,9/5/24
1607,6125,10/8/24
1623,2986,5/22/25
821,505,6/3/25
1025,1958,2/19/25
362,484,5/31/25
1099,5471,9/12/24
38,2198,9/29/24
1215,2550,10/5/24
899,5485,1/6/25
114,6111,11/14/24
337,2903,6/17/25
511,1328,3/13/25
317,1051,1/29/25
991,5655,9/5/24
902,3721,8/13/24
1045,6224,10/8/24
21,5417,3/13/25
487,3747,2/18/25
1018,2636,4/12/25
1953,4033,5/10/25
1404,4631,6/21/25
601,3230,8/1/25
121,873,2/18/25
642,5796,1/8/25
74,2861,11/12/24
638,4515,5/7/25
849,2928,7/2/25
913,5647,6/12/25
1553,2865,4/18/25
879,5621,12/13/24
1490,500,4/5/25
602,3923,2/22/25
1449,2373,5/16/25
1264,4193,4/10/25
256,2262,10/15/24
1257,6141,3/20/25
96,2131,5/30/25
1813,2871,3/18/25
889,1210,12/21/24
167,1481,3/6/25
1059,4240,10/2/24
227,4792,12/26/24
1851,4292,6/18/25
446,4855,2/27/25
1857,3897,6/27/25
194,3354,8/27/24
129,5068,2/2/25
606,2153,8/14/24
537,5919,8/31/24
1876,2864,10/28/24
991,3122,10/15/24
1002,6055,12/2/24
778,4672,9/21/24
896,2575,3/20/25
880,3367,7/1/25
216,6124,7/8/25
1161,499,11/26/24
500,2963,8/10/24
283,2064,10/7/24
937,2836,12/26/24
621,5998,10/6/24
322,420,5/14/25
1030,1648,3/12/25
228,1435,11/30/24
1531,4943,1/3/25
557,3195,8/13/24
675,5190,6/8/25
600,2568,10/24/24
1560,4062,12/18/24
1652,4428,6/22/25
1474,2441,7/21/25
688,900,7/30/25
1340,2231,8/27/24
1502,5672,7/31/25
662,3336,6/6/25
436,4613,11/2/24
1438,4867,4/10/25
348,554,4/24/25
424,3720,11/25/24
1843,2086,8/15/24
339,5445,2/21/25
1018,5636,6/21/25
1928,5204,5/28/25
897,5795,1/25/25
1142,2241,9/2/24
1047,3955,6/12/25
776,637,8/25/24
1671,833,11/24/24
562,6227,4/18/25
981,4300,9/11/24
1569,3013,10/19/24
405,624,3/17/25
588,682,2/20/25
282,5878,7/23/25
1965,2115,4/22/25
329,4840,7/12/25
823,1657,7/3/25
1001,3561,9/24/24
464,5126,10/18/24
1843,5206,1/29/25
1655,3469,6/13/25
413,3064,11/22/24
829,201,9/19/24
346,6085,8/2/25
1467,1068,1/15/25
462,785,4/11/25
425,2738,1/30/25
1298,6095,3/23/25
71,368,7/6/25
1936,3519,12/4/24
364,2418,10/17/24
72,4437,12/16/24
1627,4367,2/1/25
92,1550,4/5/25
85,5598,4/25/25
751,2780,10/4/24
77,5855,9/20/24
1674,2919,5/24/25
16,1792,11/21/24
532,6229,12/15/24
864,4895,5/22/25
699,6110,8/8/25
1177,846,8/10/24
1379,4999,6/12/25
583,6166,10/13/24
1942,5562,1/8/25
716,2373,2/27/25
1382,2181,10/6/24
1551,3489,4/10/25
1925,635,4/6/25
881,966,3/16/25
874,3732,12/1/24
976,3644,10/24/24
867,3319,12/14/24
833,5684,12/28/24
361,1501,1/26/25
499,1686,12/18/24
1308,5804,8/2/25
29,1098,8/27/24
915,1630,4/11/25
1933,5974,3/31/25
453,6016,5/2/25
1258,2445,12/18/24
389,2044,5/24/25
341,1499,7/7/25
596,4777,3/30/25
1939,577,3/28/25
1368,4691,5/12/25
1054,4320,3/30/25
968,3864,8/16/24
904,3548,7/20/25
1565,5065,10/3/24
486,120,12/18/24
1159,3326,3/4/25
1564,3700,1/5/25
1142,2746,11/29/24
1808,3346,4/19/25
1779,107,8/12/24
708,1755,4/9/25
680,1118,9/22/24
197,1055,11/15/24
900,1736,4/7/25
43,4298,1/21/25
1690,2691,10/30/24
1486,638,3/3/25
550,897,2/6/25
1381,5051,3/20/25
473,4603,9/23/24
1604,2657,8/29/24
1809,520,9/23/24
300,4672,10/21/24
1677,3126,8/3/25
671,4608,10/5/24
1648,1628,10/10/24
1401,2483,12/22/24
1783,5322,8/11/24
651,242,3/6/25
1785,4283,1/26/25
1197,179,2/26/25
1993,1157,9/17/24
336,5761,8/6/25
652,1048,7/17/25
1028,2553,4/6/25
1685,6100,2/6/25
473,3293,9/19/24
645,4327,8/2/25
1897,2144,9/7/24
1105,801,3/31/25
752,2958,5/20/25
246,290,12/12/24
1833,3407,3/15/25
1861,3890,8/29/24
381,4966,1/22/25
1351,3303,5/9/25
64,3932,4/20/25
601,5379,1/15/25
775,3974,2/23/25
780,1161,2/13/25
778,405,2/19/25
1858,250,6/25/25
287,4547,6/29/25
60,1125,1/11/25
1196,5345,8/23/24
922,4923,9/1/24
1586,862,7/27/25
1874,5171,3/9/25
1977,2666,6/19/25
1249,270,6/2/25
1571,3931,10/14/24
1696,3544,8/12/24
522,3293,6/2/25
170,4067,3/26/25
1766,1640,10/22/24
1688,2876,10/27/24
649,4015,8/23/24
930,5261,4/19/25
1815,3546,11/7/24
589,1287,2/7/25
908,1442,7/30/25
1039,3896,10/30/24
975,5694,9/4/24
272,5158,5/1/25
1235,2318,10/12/24
1311,4651,4/11/25
